"","Year","State","Fruit","Category","Item","Meas Type","Metric","Domain","Type","Name","Code","Value"
"630",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","FERTILIZER",NA,"POTASH",NA,"538,000"
"631",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","FERTILIZER",NA,"SULFUR",NA,"(D)"
"632",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","AZOXYSTROBIN ","128810","0.151"
"633",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","BACILLUS AMYLOLIQUEFAC F727 ","16489","(NA)"
"634",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","BOSCALID ","128008","(D)"
"635",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","CAPTAN ","81301","2.012"
"636",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","CHLOROTHALONIL ","81901","(D)"
"637",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","COPPER CHLORIDE HYD. ","23501","(D)"
"638",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","COPPER HYDROXIDE ","23401","(D)"
"639",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","CYFLUFENAMID ","555550","(D)"
"640",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","CYMOXANIL ","129106","(D)"
"641",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","CYPRODINIL ","288202","0.244"
"642",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","DIFENOCONAZOLE ","128847","(D)"
"643",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","FAMOXADONE ","113202","(D)"
"644",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","FENHEXAMID ","90209","(D)"
"645",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","FLUDIOXONIL ","71503","0.152"
"646",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","FLUOPYRAM ","80302","(D)"
"647",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","FLUXAPYROXAD ","138009","(D)"
"648",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","FOSETYL-AL ","123301","(D)"
"649",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","IPRODIONE ","109801","(D)"
"650",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","ISOFETAMID ","270000","(D)"
"651",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","MANCOZEB ","14504","(D)"
"652",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","MEFENOXAM ","113502","(D)"
"653",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","MONO-POTASSIUM SALT ","76416","(D)"
"654",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","PENTHIOPYRAD ","90112","(D)"
"655",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","PROPICONAZOLE ","122101","(D)"
"656",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","PYDIFLUMETOFEN ","90110","(D)"
"657",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","PYRACLOSTROBIN ","99100","(D)"
"658",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","PYRIMETHANIL ","288201","(D)"
"659",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","SULFUR ","77501","(D)"
"660",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","TETRACONAZOLE ","120603","(D)"
"661",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","THIOPHANATE-METHYL ","102001","(D)"
"662",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","THIRAM ","79801","2.156"
"663",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","TRIFLUMIZOLE ","128879","(D)"
"664",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","2,4-D, DIMETH. SALT ","30019","(D)"
"665",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","CLETHODIM ","121011","(D)"
"666",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","FLUMIOXAZIN ","129034","(D)"
"667",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","GLYPHOSATE ISO. SALT ","103601","(D)"
"668",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","PARAQUAT ","61601","(D)"
"669",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","ABAMECTIN ","122804","0.031"
"670",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","ACETAMIPRID ","99050","0.144"
"671",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","BIFENAZATE ","586","(D)"
"672",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","BIFENTHRIN ","128825","0.117"
"673",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","BT KURSTAKI ABTS-351 ","6522","(NA)"
"674",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE ","90100","0.054"
"675",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","CYANTRANILIPROLE ","90098","(D)"
"676",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","DIAZINON ","57801","(D)"
"677",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","FENPROPATHRIN ","127901","(D)"
"678",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","FLUPYRADIFURONE ","122304","(D)"
"679",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","HEXYTHIAZOX ","128849","(D)"
"680",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","IMIDACLOPRID ","129099","(D)"
"681",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","LAMBDA-CYHALOTHRIN ","128897","(D)"
"682",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","MALATHION ","57701","(D)"
"683",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","METHOMYL ","90301","(D)"
"684",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","NALED ","34401","(D)"
"685",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","NOVALURON ","124002","0.077"
"686",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","PIPERONYL BUTOXIDE ","67501","(D)"
"687",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","PYRETHRINS ","69001","(D)"
"688",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","SPINETORAM ","110007","(D)"
"689",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","SPINOSAD ","110003","(D)"
"690",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","SULFOXAFLOR ","5210","(D)"
"691",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","THIAMETHOXAM ","60109","0.058"
"692",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","CYTOKININS ","116801","(D)"
"693",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","FLUTRIAFOL ","128940","(D)"
"694",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","INDOLEBUTYRIC ACID ","46701","(D)"
"695",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","METAM-POTASSIUM ","39002","(D)"
"696",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009 ","6800","(NA)"
"697",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","FERTILIZER",NA,"NITROGEN",NA,"12"
"698",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","FERTILIZER",NA,"PHOSPHATE",NA,"4"
"699",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","FERTILIZER",NA,"POTASH",NA,"22"
"700",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","FERTILIZER",NA,"SULFUR",NA,"(D)"
"701",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","AZOXYSTROBIN ","128810","0.214"
"702",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","BACILLUS AMYLOLIQUEFAC F727 ","16489","(NA)"
"703",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","BOSCALID ","128008","(D)"
"704",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","CAPTAN ","81301","10.509"
"705",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","CHLOROTHALONIL ","81901","(D)"
"706",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","COPPER CHLORIDE HYD. ","23501","(D)"
"707",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","COPPER HYDROXIDE ","23401","(D)"
"708",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","CYFLUFENAMID ","555550","(D)"
"709",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","CYMOXANIL ","129106","(D)"
"710",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","CYPRODINIL ","288202","0.756"
"711",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","DIFENOCONAZOLE ","128847","(D)"
"712",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","FAMOXADONE ","113202","(D)"
"713",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","FENHEXAMID ","90209","(D)"
"714",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","FLUDIOXONIL ","71503","0.47"
"715",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","FLUOPYRAM ","80302","(D)"
"716",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","FLUXAPYROXAD ","138009","(D)"
"717",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","FOSETYL-AL ","123301","(D)"
"718",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","IPRODIONE ","109801","(D)"
"719",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","ISOFETAMID ","270000","(D)"
"720",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","MANCOZEB ","14504","(D)"
"721",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","MEFENOXAM ","113502","(D)"
"722",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","MONO-POTASSIUM SALT ","76416","(D)"
"723",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","PENTHIOPYRAD ","90112","(D)"
"724",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","PROPICONAZOLE ","122101","(D)"
"725",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","PYDIFLUMETOFEN ","90110","(D)"
"726",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","PYRACLOSTROBIN ","99100","(D)"
"727",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","PYRIMETHANIL ","288201","(D)"
"728",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","SULFUR ","77501","(D)"
"729",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","TETRACONAZOLE ","120603","(D)"
"730",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","THIOPHANATE-METHYL ","102001","(D)"
"731",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","THIRAM ","79801","12.456"
"732",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","TRIFLUMIZOLE ","128879","(D)"
"733",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","2,4-D, DIMETH. SALT ","30019","(D)"
"734",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","CLETHODIM ","121011","(D)"
"735",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","FLUMIOXAZIN ","129034","(D)"
"736",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","GLYPHOSATE ISO. SALT ","103601","(D)"
"737",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","PARAQUAT ","61601","(D)"
"738",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","ABAMECTIN ","122804","0.033"
"739",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","ACETAMIPRID ","99050","0.179"
"740",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","BIFENAZATE ","586","(D)"
"741",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","BIFENTHRIN ","128825","0.136"
"742",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","BT KURSTAKI ABTS-351 ","6522","(NA)"
"743",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE ","90100","0.06"
"744",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","CYANTRANILIPROLE ","90098","(D)"
"745",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","DIAZINON ","57801","(D)"
"746",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","FENPROPATHRIN ","127901","(D)"
"747",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","FLUPYRADIFURONE ","122304","(D)"
"748",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","HEXYTHIAZOX ","128849","(D)"
"749",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","IMIDACLOPRID ","129099","(D)"
"750",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","LAMBDA-CYHALOTHRIN ","128897","(D)"
"751",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","MALATHION ","57701","(D)"
"752",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","METHOMYL ","90301","(D)"
"753",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","NALED ","34401","(D)"
"754",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","NOVALURON ","124002","0.18"
"755",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","PIPERONYL BUTOXIDE ","67501","(D)"
"756",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","PYRETHRINS ","69001","(D)"
"757",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","SPINETORAM ","110007","(D)"
"758",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","SPINOSAD ","110003","(D)"
"759",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","SULFOXAFLOR ","5210","(D)"
"760",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","THIAMETHOXAM ","60109","0.064"
"761",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," OTHER","CYTOKININS ","116801","(D)"
"762",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," OTHER","FLUTRIAFOL ","128940","(D)"
"763",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," OTHER","INDOLEBUTYRIC ACID ","46701","(D)"
"764",2023,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," OTHER","METAM-POTASSIUM ","39002","(D)"
